╔════════════════════════════════════════════════╗
║      Optimal Solver - Starting from Scratch    ║
╚════════════════════════════════════════════════╝

Map: starting_simple.txt
Initial Temperature: 100000.0
Cooling Rate: 0.999995
Max Iterations: 100000000
Budget: $200

Grid: 7x5
Found 17 valid command locations:
  [1,0] building (2 floors)
  [2,0] building (2 floors)
  [3,0] building (2 floors)
  [5,0] P (1 floor)
  [2,1] building (2 floors)
  [3,1] P (1 floor)
  [5,1] building (2 floors)
  [1,2] building (2 floors)
  [3,2] building (2 floors)
  [5,2] building (2 floors)
  [2,3] building (2 floors)
  [3,3] building (2 floors)
  [5,3] P (1 floor)
  [1,4] building (2 floors)
  [3,4] building (2 floors)
  [4,4] building (2 floors)
  [5,4] building (2 floors)

Starting from EMPTY grid: Score=7062
Beginning optimization...

Iter      | Temp     | Current    | Best       | Accept | Cost  | Commands
 24610000 |  10369.4 |      12562 |      52187 | 24198130 | $120 |        8  (142s)
 24615000 |  10113.4 |      10812 |      52187 | 24202943 | $120 |        6  (142s)

🔥 RESTART #76 - Reheating! (stuck for 321887 iterations) Temp: 50000.0 (142s)

 24620000 |  49318.4 |       9812 |      52187 | 24207850 | $130 |        8  (142s)
 24625000 |  48100.8 |       6343 |      52187 | 24212810 | $ 30 |        3  (142s)
 24630000 |  46913.1 |       8000 |      52187 | 24217771 | $ 80 |        6  (142s)
 24635000 |  45754.8 |       6406 |      52187 | 24222734 | $ 40 |        3  (142s)
 24640000 |  44625.2 |       8062 |      52187 | 24227691 | $ 70 |        4  (142s)
 24645000 |  43523.4 |      12750 |      52187 | 24232649 | $160 |        8  (142s)
 24650000 |  42448.8 |       5562 |      52187 | 24237610 | $140 |        7  (142s)
 24655000 |  41400.7 |       8750 |      52187 | 24242579 | $110 |        6  (142s)
 24660000 |  40378.5 |       5187 |      52187 | 24247536 | $ 90 |        8  (142s)
 24665000 |  39381.5 |       9062 |      52187 | 24252497 | $160 |        8  (142s)
 24670000 |  38409.2 |       7062 |      52187 | 24257458 | $ 30 |        1  (142s)
 24675000 |  37460.9 |       6656 |      52187 | 24262416 | $ 50 |        3  (142s)
 24680000 |  36536.0 |       8062 |      52187 | 24267364 | $ 10 |        1  (142s)
 24685000 |  35633.9 |       7062 |      52187 | 24272320 | $ 20 |        2  (142s)
 24690000 |  34754.1 |       7062 |      52187 | 24277274 | $  0 |        0  (142s)
 24695000 |  33896.0 |       6000 |      52187 | 24282229 | $140 |        8  (142s)
 24700000 |  33059.1 |       3750 |      52187 | 24287191 | $ 40 |        2  (142s)
 24705000 |  32242.9 |       5937 |      52187 | 24292145 | $ 90 |        5  (142s)
 24710000 |  31446.8 |       6000 |      52187 | 24297091 | $ 70 |        3  (142s)
 24715000 |  30670.4 |       4625 |      52187 | 24302035 | $150 |        7  (142s)
 24720000 |  29913.1 |       4937 |      52187 | 24306993 | $100 |        7  (143s)
 24725000 |  29174.5 |       7062 |      52187 | 24311929 | $ 30 |        3  (143s)
 24730000 |  28454.2 |       7062 |      52187 | 24316866 | $  0 |        0  (143s)
 24735000 |  27751.7 |       7062 |      52187 | 24321802 | $ 40 |        2  (143s)
 24740000 |  27066.5 |       5000 |      52187 | 24326748 | $ 60 |        4  (143s)
 24745000 |  26398.2 |       5750 |      52187 | 24331682 | $ 80 |        4  (143s)
 24750000 |  25746.4 |       8062 |      52187 | 24336621 | $ 70 |        3  (143s)
 24755000 |  25110.8 |       7062 |      52187 | 24341552 | $  0 |        0  (143s)
 24760000 |  24490.8 |       7062 |      52187 | 24346485 | $ 20 |        2  (143s)
 24765000 |  23886.1 |       8750 |      52187 | 24351424 | $ 80 |        6  (143s)
 24770000 |  23296.3 |       7062 |      52187 | 24356354 | $  0 |        0  (143s)
 24775000 |  22721.1 |       8500 |      52187 | 24361262 | $ 30 |        2  (143s)
 24780000 |  22160.2 |       6000 |      52187 | 24366175 | $ 70 |        5  (143s)
 24785000 |  21613.0 |       9375 |      52187 | 24371099 | $ 80 |        5  (143s)
 24790000 |  21079.4 |      10000 |      52187 | 24376055 | $ 90 |        5  (143s)
 24795000 |  20558.9 |       5562 |      52187 | 24380970 | $ 70 |        5  (143s)
 24800000 |  20051.3 |       8062 |      52187 | 24385885 | $ 90 |        3  (143s)
 24805000 |  19556.3 |       4062 |      52187 | 24390794 | $ 80 |        4  (143s)
 24810000 |  19073.4 |      10468 |      52187 | 24395712 | $110 |        5  (143s)
 24815000 |  18602.5 |       7062 |      52187 | 24400619 | $ 30 |        2  (143s)
 24820000 |  18143.2 |       7062 |      52187 | 24405535 | $  0 |        0  (143s)
 24825000 |  17695.2 |      11250 |      52187 | 24410460 | $140 |        7  (143s)
 24830000 |  17258.3 |       7062 |      52187 | 24415384 | $  0 |        0  (143s)
 24835000 |  16832.2 |       8062 |      52187 | 24420279 | $ 70 |        3  (143s)
 24840000 |  16416.6 |       7250 |      52187 | 24425178 | $180 |        8  (143s)
 24845000 |  16011.3 |       7062 |      52187 | 24430087 | $  0 |        0  (143s)
 24850000 |  15616.0 |       4937 |      52187 | 24434977 | $ 30 |        3  (143s)
 24855000 |  15230.4 |       6312 |      52187 | 24439860 | $ 30 |        2  (143s)
 24860000 |  14854.4 |       7062 |      52187 | 24444746 | $  0 |        0  (143s)
 24865000 |  14487.6 |       7562 |      52187 | 24449656 | $ 50 |        2  (143s)
 24870000 |  14129.9 |       5562 |      52187 | 24454547 | $150 |        9  (143s)
 24875000 |  13781.1 |       8187 |      52187 | 24459431 | $ 60 |        4  (143s)
 24880000 |  13440.8 |       7562 |      52187 | 24464288 | $ 70 |        5  (143s)
 24885000 |  13108.9 |       8062 |      52187 | 24469138 | $ 60 |        4  (143s)
 24890000 |  12785.3 |       7062 |      52187 | 24474000 | $ 30 |        1  (143s)
 24895000 |  12469.6 |       8062 |      52187 | 24478878 | $ 50 |        3  (144s)
 24900000 |  12161.7 |       8062 |      52187 | 24483698 | $ 50 |        2  (144s)
 24905000 |  11861.5 |       7062 |      52187 | 24488547 | $ 40 |        3  (144s)
 24910000 |  11568.6 |       6250 |      52187 | 24493403 | $ 40 |        4  (144s)
 24915000 |  11283.0 |       6187 |      52187 | 24498264 | $ 70 |        5  (144s)
 24920000 |  11004.4 |       7062 |      52187 | 24503101 | $ 30 |        3  (144s)
 24925000 |  10732.7 |       7062 |      52187 | 24507943 | $ 20 |        1  (144s)
 24930000 |  10467.7 |       6812 |      52187 | 24512746 | $ 70 |        5  (144s)
 24935000 |  10209.2 |       8062 |      52187 | 24517568 | $ 50 |        3  (144s)

🔥 RESTART #77 - Reheating! (stuck for 321887 iterations) Temp: 50000.0 (144s)

 24940000 |  49786.0 |       4000 |      52187 | 24522373 | $130 |        7  (144s)
 24945000 |  48556.7 |       7625 |      52187 | 24527339 | $ 80 |        6  (144s)
 24950000 |  47357.9 |       7500 |      52187 | 24532297 | $120 |        8  (144s)
 24955000 |  46188.6 |       9500 |      52187 | 24537248 | $120 |        8  (144s)
 24960000 |  45048.2 |       7562 |      52187 | 24542213 | $ 30 |        2  (144s)
 24965000 |  43935.9 |       6312 |      52187 | 24547173 | $ 40 |        2  (144s)
 24970000 |  42851.2 |       8562 |      52187 | 24552127 | $ 60 |        2  (144s)
 24975000 |  41793.2 |       9312 |      52187 | 24557092 | $130 |        7  (144s)
 24980000 |  40761.3 |       8468 |      52187 | 24562048 | $ 40 |        2  (144s)
 24985000 |  39754.9 |       7750 |      52187 | 24567004 | $ 30 |        3  (144s)
 24990000 |  38773.3 |       7312 |      52187 | 24571966 | $130 |        8  (144s)
 24995000 |  37816.0 |       5812 |      52187 | 24576928 | $ 70 |        5  (144s)
 25000000 |  36882.3 |       6625 |      52187 | 24581882 | $ 70 |        5  (144s)
 25005000 |  35971.7 |      10062 |      52187 | 24586825 | $140 |        7  (144s)
 25010000 |  35083.5 |       6562 |      52187 | 24591787 | $ 40 |        2  (144s)
 25015000 |  34217.3 |       8062 |      52187 | 24596745 | $ 70 |        3  (144s)
 25020000 |  33372.5 |       7812 |      52187 | 24601701 | $ 50 |        2  (144s)
 25025000 |  32548.5 |       7062 |      52187 | 24606650 | $ 50 |        4  (144s)
 25030000 |  31744.9 |       8062 |      52187 | 24611597 | $ 60 |        3  (144s)
 25035000 |  30961.1 |       3000 |      52187 | 24616544 | $120 |        9  (144s)
 25040000 |  30196.7 |       9000 |      52187 | 24621485 | $ 20 |        2  (144s)
 25045000 |  29451.1 |       7062 |      52187 | 24626426 | $ 20 |        1  (144s)
 25050000 |  28724.0 |       5062 |      52187 | 24631363 | $ 30 |        3  (144s)
 25055000 |  28014.8 |       9250 |      52187 | 24636296 | $ 90 |        6  (144s)
 25060000 |  27323.1 |       6125 |      52187 | 24641233 | $ 60 |        5  (144s)
 25065000 |  26648.5 |       5062 |      52187 | 24646171 | $ 10 |        1  (144s)
 25070000 |  25990.5 |       9250 |      52187 | 24651093 | $ 30 |        2  (145s)
 25075000 |  25348.8 |       8000 |      52187 | 24656037 | $100 |        6  (145s)
 25080000 |  24722.9 |       7562 |      52187 | 24660965 | $120 |        6  (145s)
 25085000 |  24112.5 |       9062 |      52187 | 24665897 | $130 |        6  (145s)
 25090000 |  23517.2 |       8062 |      52187 | 24670824 | $ 30 |        1  (145s)
 25095000 |  22936.5 |       7062 |      52187 | 24675745 | $ 40 |        2  (145s)
 25100000 |  22370.2 |       7062 |      52187 | 24680666 | $ 20 |        1  (145s)
 25105000 |  21817.9 |       6250 |      52187 | 24685590 | $180 |       11  (145s)
 25110000 |  21279.2 |      11562 |      52187 | 24690525 | $200 |        8  (145s)
 25115000 |  20753.8 |       8562 |      52187 | 24695448 | $180 |        9  (145s)
 25120000 |  20241.4 |       7062 |      52187 | 24700371 | $ 10 |        1  (145s)
 25125000 |  19741.7 |       4812 |      52187 | 24705272 | $130 |        7  (145s)
 25130000 |  19254.2 |       7062 |      52187 | 24710184 | $  0 |        0  (145s)
 25135000 |  18778.8 |       9250 |      52187 | 24715095 | $ 80 |        5  (145s)
 25140000 |  18315.2 |       9500 |      52187 | 24720016 | $ 20 |        2  (145s)
 25145000 |  17863.0 |       9062 |      52187 | 24724920 | $130 |        7  (145s)
 25150000 |  17421.9 |      12843 |      52187 | 24729819 | $150 |        9  (145s)
 25155000 |  16991.8 |       8750 |      52187 | 24734720 | $ 20 |        2  (145s)
 25160000 |  16572.3 |       7062 |      52187 | 24739613 | $ 50 |        3  (145s)
 25165000 |  16163.1 |       8312 |      52187 | 24744511 | $ 70 |        3  (145s)
 25170000 |  15764.0 |      11250 |      52187 | 24749394 | $ 70 |        5  (145s)
 25175000 |  15374.8 |      12750 |      52187 | 24754276 | $150 |        7  (145s)
 25180000 |  14995.2 |       8062 |      52187 | 24759164 | $ 50 |        3  (145s)
 25185000 |  14625.0 |       7062 |      52187 | 24764054 | $ 20 |        1  (145s)
 25190000 |  14263.9 |       8062 |      52187 | 24768939 | $ 30 |        1  (145s)
 25195000 |  13911.7 |       6562 |      52187 | 24773813 | $ 80 |        4  (145s)
 25200000 |  13568.2 |       7312 |      52187 | 24778667 | $ 40 |        2  (145s)
 25205000 |  13233.2 |       8562 |      52187 | 24783542 | $ 20 |        2  (145s)
 25210000 |  12906.5 |       9250 |      52187 | 24788395 | $ 80 |        5  (145s)
 25215000 |  12587.8 |       5125 |      52187 | 24793242 | $ 60 |        4  (145s)
 25220000 |  12277.0 |       7062 |      52187 | 24798097 | $  0 |        0  (145s)
 25225000 |  11973.9 |       9062 |      52187 | 24802963 | $120 |        5  (145s)
 25230000 |  11678.3 |       6000 |      52187 | 24807830 | $ 90 |        5  (145s)
 25235000 |  11389.9 |       7062 |      52187 | 24812700 | $  0 |        0  (146s)
 25240000 |  11108.7 |       8062 |      52187 | 24817539 | $ 40 |        2  (146s)
 25245000 |  10834.4 |       7906 |      52187 | 24822401 | $ 90 |        5  (146s)
 25250000 |  10566.9 |       8250 |      52187 | 24827260 | $ 40 |        3  (146s)
 25255000 |  10306.0 |       9312 |      52187 | 24832097 | $150 |        9  (146s)
 25260000 |  10051.6 |       7093 |      52187 | 24836927 | $ 80 |        6  (146s)

🔥 RESTART #78 - Reheating! (stuck for 321887 iterations) Temp: 50000.0 (146s)

 25265000 |  49017.0 |       7062 |      52187 | 24841856 | $ 30 |        1  (146s)
 25270000 |  47806.8 |       6562 |      52187 | 24846824 | $ 70 |        3  (146s)
 25275000 |  46626.4 |      10062 |      52187 | 24851788 | $ 80 |        5  (146s)
 25280000 |  45475.2 |       8656 |      52187 | 24856767 | $190 |       16  (146s)
 25285000 |  44352.4 |       7062 |      52187 | 24861714 | $  0 |        0  (146s)
 25290000 |  43257.4 |       7062 |      52187 | 24866674 | $ 20 |        1  (146s)
 25295000 |  42189.3 |       8781 |      52187 | 24871644 | $100 |        6  (146s)
 25300000 |  41147.7 |      10750 |      52187 | 24876599 | $180 |        8  (146s)
 25305000 |  40131.7 |       7062 |      52187 | 24881566 | $ 80 |        4  (146s)
 25310000 |  39140.9 |       6562 |      52187 | 24886523 | $100 |        6  (146s)
 25315000 |  38174.5 |       6500 |      52187 | 24891483 | $ 70 |        5  (146s)
 25320000 |  37232.0 |       7062 |      52187 | 24896431 | $ 40 |        2  (146s)
 25325000 |  36312.7 |       7062 |      52187 | 24901384 | $  0 |        0  (146s)
 25330000 |  35416.1 |       6875 |      52187 | 24906331 | $ 20 |        1  (146s)
 25335000 |  34541.7 |       8562 |      52187 | 24911281 | $ 50 |        2  (146s)
 25340000 |  33688.9 |       9062 |      52187 | 24916239 | $110 |        5  (146s)
 25345000 |  32857.1 |      13750 |      52187 | 24921190 | $200 |       11  (146s)
 25350000 |  32045.8 |       5250 |      52187 | 24926130 | $100 |        6  (146s)
 25355000 |  31254.6 |       6250 |      52187 | 24931077 | $ 50 |        3  (146s)
 25360000 |  30482.9 |       7250 |      52187 | 24936021 | $100 |        6  (146s)
 25365000 |  29730.3 |       9000 |      52187 | 24940981 | $140 |        6  (146s)
 25370000 |  28996.3 |       6000 |      52187 | 24945918 | $150 |        8  (146s)
 25375000 |  28280.3 |       7062 |      52187 | 24950858 | $  0 |        0  (146s)
 25380000 |  27582.1 |       8062 |      52187 | 24955801 | $ 90 |        4  (146s)
 25385000 |  26901.1 |       5312 |      52187 | 24960745 | $ 60 |        4  (146s)
 25390000 |  26236.9 |       4062 |      52187 | 24965692 | $ 10 |        1  (146s)
 25395000 |  25589.1 |       7062 |      52187 | 24970622 | $ 30 |        1  (146s)
 25400000 |  24957.3 |       3312 |      52187 | 24975551 | $150 |        8  (146s)
 25405000 |  24341.1 |       8062 |      52187 | 24980474 | $ 50 |        3  (146s)
 25410000 |  23740.1 |       8062 |      52187 | 24985403 | $120 |        6  (147s)
 25415000 |  23154.0 |      10062 |      52187 | 24990336 | $100 |        4  (147s)
 25420000 |  22582.3 |       7062 |      52187 | 24995277 | $ 30 |        1  (147s)
 25425000 |  22024.7 |       6906 |      52187 | 25000197 | $ 50 |        5  (147s)
 25430000 |  21480.9 |       7062 |      52187 | 25005126 | $ 40 |        3  (147s)
 25435000 |  20950.6 |       7812 |      52187 | 25010048 | $ 30 |        2  (147s)
 25440000 |  20433.3 |       5750 |      52187 | 25014973 | $ 70 |        5  (147s)
 25445000 |  19928.8 |      11062 |      52187 | 25019897 | $ 40 |        2  (147s)
 25450000 |  19436.8 |       7062 |      52187 | 25024820 | $  0 |        0  (147s)
 25455000 |  18956.9 |       9968 |      52187 | 25029741 | $140 |        7  (147s)
 25460000 |  18488.8 |       8250 |      52187 | 25034655 | $ 40 |        4  (147s)
 25465000 |  18032.3 |       5062 |      52187 | 25039559 | $100 |        6  (147s)
 25470000 |  17587.1 |       7062 |      52187 | 25044456 | $ 10 |        1  (147s)
 25475000 |  17152.9 |       4750 |      52187 | 25049362 | $ 50 |        3  (147s)
 25480000 |  16729.4 |       6562 |      52187 | 25054285 | $140 |        8  (147s)
 25485000 |  16316.3 |       7062 |      52187 | 25059186 | $  0 |        0  (147s)
 25490000 |  15913.5 |       7062 |      52187 | 25064046 | $ 30 |        3  (147s)
 25495000 |  15520.6 |       7062 |      52187 | 25068950 | $ 30 |        1  (147s)
 25500000 |  15137.3 |      13562 |      52187 | 25073826 | $ 80 |        5  (147s)
 25505000 |  14763.6 |       7062 |      52187 | 25078718 | $ 80 |        3  (147s)
 25510000 |  14399.1 |       7562 |      52187 | 25083591 | $ 70 |        4  (147s)
 25515000 |  14043.6 |       7062 |      52187 | 25088474 | $ 20 |        2  (147s)
 25520000 |  13696.8 |      10750 |      52187 | 25093356 | $110 |        5  (147s)
 25525000 |  13358.7 |       7062 |      52187 | 25098228 | $ 30 |        2  (147s)
 25530000 |  13028.8 |       7062 |      52187 | 25103097 | $ 70 |        3  (147s)
 25535000 |  12707.1 |       7062 |      52187 | 25107965 | $ 30 |        1  (147s)
 25540000 |  12393.4 |       7062 |      52187 | 25112837 | $ 10 |        1  (147s)
 25545000 |  12087.4 |       7562 |      52187 | 25117706 | $ 50 |        2  (147s)
 25550000 |  11789.0 |      13062 |      52187 | 25122543 | $130 |        9  (147s)
 25555000 |  11497.9 |       7062 |      52187 | 25127401 | $  0 |        0  (147s)
 25560000 |  11214.0 |       7062 |      52187 | 25132251 | $  0 |        0  (147s)
 25565000 |  10937.1 |       8062 |      52187 | 25137104 | $130 |        7  (147s)
 25570000 |  10667.1 |       6562 |      52187 | 25141972 | $ 80 |        4  (147s)
 25575000 |  10403.7 |      12062 |      52187 | 25146799 | $110 |        5  (147s)
 25580000 |  10146.9 |       7062 |      52187 | 25151637 | $ 50 |        2  (147s)

🔥 RESTART #79 - Reheating! (stuck for 321887 iterations) Temp: 50000.0 (147s)

 25585000 |  49481.7 |       5937 |      52187 | 25156481 | $ 40 |        2  (148s)
 25590000 |  48260.0 |       7375 |      52187 | 25161457 | $ 70 |        4  (148s)
 25595000 |  47068.4 |       8562 |      52187 | 25166411 | $140 |        7  (148s)
 25600000 |  45906.3 |       7562 |      52187 | 25171371 | $ 20 |        1  (148s)
 25605000 |  44772.9 |       7062 |      52187 | 25176319 | $ 10 |        1  (148s)
 25610000 |  43667.4 |      11406 |      52187 | 25181287 | $ 80 |        4  (148s)
 25615000 |  42589.3 |       7062 |      52187 | 25186243 | $  0 |        0  (148s)
 25620000 |  41537.7 |       7562 |      52187 | 25191205 | $ 50 |        2  (148s)
 25625000 |  40512.2 |       5062 |      52187 | 25196153 | $ 60 |        4  (148s)
 25630000 |  39511.9 |       7562 |      52187 | 25201121 | $ 70 |        3  (148s)
 25635000 |  38536.4 |       7062 |      52187 | 25206075 | $  0 |        0  (148s)
 25640000 |  37584.9 |       7062 |      52187 | 25211038 | $  0 |        0  (148s)
 25645000 |  36656.9 |       7062 |      52187 | 25216004 | $  0 |        0  (148s)
 25650000 |  35751.9 |       7062 |      52187 | 25220958 | $ 40 |        2  (148s)
 25655000 |  34869.1 |       7062 |      52187 | 25225907 | $ 60 |        4  (148s)
 25660000 |  34008.2 |       7062 |      52187 | 25230862 | $100 |        5  (148s)
 25665000 |  33168.5 |       7062 |      52187 | 25235808 | $ 20 |        1  (148s)
